emp_id,emp_name,dept_name,salary,hire_date,bonus
853,Employee_853,Operations,42862,2022-02-02 00:32:45,5971.76
854,Employee_854,Finance,68355,2020-08-21 09:37:51,2272.83
855,Employee_855,Marketing,56259,2021-10-14 18:16:37,1535.64
856,Employee_856,Marketing,112445,2023-11-24 05:59:11,5650.16
857,Employee_857,Finance,55795,2017-06-21 02:22:21,17748.23
858,Employee_858,Finance,33770,2021-01-21 07:27:00,8902.36
859,Employee_859,Marketing,36093,2021-12-08 23:24:03,14686.33
860,Employee_860,Finance,71571,2022-05-09 22:15:17,18447.42
861,Employee_861,Marketing,25193,2021-06-19 22:27:58,8752.77
862,Employee_862,Marketing,42569,2022-02-25 01:34:57,4634.27
863,Employee_863,Operations,36190,2021-05-21 20:20:06,10825.24
864,Employee_864,IT,87824,2021-06-15 23:18:22,18253.59
865,Employee_865,Marketing,67752,2019-04-22 11:06:51,16283.11
866,Employee_866,HR,57327,2024-11-24 16:10:22,2250.77
867,Employee_867,Sales,67070,2023-06-12 14:21:00,14158.88
868,Employee_868,Support,110925,2019-03-02 04:11:29,11866.05
869,Employee_869,IT,65197,2015-05-17 11:24:30,18241.8
870,Employee_870,IT,27261,2018-01-21 09:21:58,3327.15
871,Employee_871,IT,118905,2019-05-31 21:29:46,11146.69
872,Employee_872,Operations,51512,2023-06-24 17:30:01,17709.79
873,Employee_873,Marketing,31716,2018-04-24 13:53:44,8790.45
874,Employee_874,Operations,111795,2015-10-12 05:10:24,10157.9
875,Employee_875,Marketing,53933,2019-09-20 14:20:34,2338.75
876,Employee_876,Operations,29378,2022-08-10 09:38:30,6284.73
877,Employee_877,Operations,65583,2017-04-08 23:01:11,7165.63
878,Employee_878,Sales,110371,2021-09-09 15:44:53,18957.33
879,Employee_879,HR,54033,2024-06-30 11:01:38,6370.68
880,Employee_880,Operations,49000,2023-03-25 21:23:23,9756.51
881,Employee_881,Sales,100868,2018-01-30 23:16:43,13754.78
882,Employee_882,Finance,67604,2021-02-15 12:13:15,4081.48
883,Employee_883,HR,93336,2017-12-23 21:01:15,10242.41
884,Employee_884,Operations,98869,2022-05-16 14:02:34,15032.24
885,Employee_885,Support,30410,2024-04-01 23:18:11,17470.25
886,Employee_886,IT,108375,2022-08-26 23:42:53,12898.93
887,Employee_887,Finance,81044,2023-02-11 14:14:08,13712.02
888,Employee_888,Finance,88315,2024-02-16 02:25:29,3399.39
889,Employee_889,Sales,96344,2017-01-22 12:24:02,18969.75
890,Employee_890,Finance,31796,2017-01-15 00:37:53,3518.91
891,Employee_891,HR,111716,2018-09-17 20:28:46,15718.79
892,Employee_892,Operations,79245,2020-07-22 02:26:42,6031.51
893,Employee_893,Operations,68056,2021-08-12 08:14:07,18738.27
894,Employee_894,Support,42709,2021-11-28 08:34:45,14679.23
895,Employee_895,IT,83557,2018-10-10 22:29:32,15322.46
896,Employee_896,Sales,42543,2017-09-01 21:38:30,5162.12
897,Employee_897,IT,62418,2024-04-30 18:01:31,9417.76
898,Employee_898,Finance,119611,2023-01-20 17:00:05,12738.45
899,Employee_899,Support,41724,2016-05-22 21:43:43,15629.5
900,Employee_900,IT,28828,2016-01-23 20:52:43,2975.23
901,Employee_901,HR,42087,2021-11-13 04:24:15,19284.94
902,Employee_902,Operations,37605,2017-07-29 12:29:22,17914.19
903,Employee_903,Finance,56337,2017-11-09 23:07:39,6136.62
904,Employee_904,Support,30482,2016-02-03 04:03:57,16632.44
905,Employee_905,IT,90333,2016-07-04 17:13:43,10848.15
906,Employee_906,Sales,117541,2019-08-05 01:31:23,9774.32
907,Employee_907,HR,113296,2024-10-08 15:59:17,6974.25
908,Employee_908,HR,75952,2015-08-17 17:48:04,12038.4
909,Employee_909,IT,30463,2023-01-14 11:59:21,14867.89
910,Employee_910,Operations,95448,2019-05-12 19:32:55,8807.73
911,Employee_911,IT,29648,2015-05-08 18:20:04,12955.16
912,Employee_912,Finance,58623,2019-08-22 09:10:00,14286.95
913,Employee_913,IT,84156,2022-03-11 04:30:42,14511.31
914,Employee_914,HR,60634,2021-01-07 03:21:35,1987.36
915,Employee_915,Support,69602,2020-11-26 21:43:50,17335.21
916,Employee_916,IT,74334,2023-08-31 19:04:44,9706.81
917,Employee_917,Operations,93648,2019-12-18 07:53:04,5985.91
918,Employee_918,Support,47054,2019-03-17 05:05:24,5593.53
919,Employee_919,Sales,95028,2022-04-12 02:19:02,10177.27
920,Employee_920,Marketing,47207,2023-11-06 16:33:30,17849.8
921,Employee_921,IT,105650,2024-07-25 23:35:08,8188.6
922,Employee_922,Operations,106554,2024-05-30 15:25:11,15244.79
923,Employee_923,Support,46386,2018-06-06 15:41:27,2839.56
924,Employee_924,Operations,108276,2015-08-14 17:04:50,10045.08
925,Employee_925,Sales,84518,2019-02-10 21:05:53,19842.04
926,Employee_926,HR,77781,2020-11-23 05:07:59,15638.32
927,Employee_927,Operations,77780,2023-09-12 03:13:23,5000.04
928,Employee_928,Support,86440,2016-07-08 21:17:57,10527.39
929,Employee_929,Operations,69199,2024-07-09 09:19:04,5438.87
930,Employee_930,Operations,86035,2024-03-04 00:31:40,8781.66
931,Employee_931,Operations,33210,2020-02-03 07:35:20,15821.6
932,Employee_932,Finance,69363,2021-04-17 18:46:54,15653.27
933,Employee_933,Finance,103279,2024-08-18 06:43:32,5333.91
934,Employee_934,HR,85348,2016-10-16 22:28:55,18522.24
935,Employee_935,IT,80284,2015-10-01 15:11:40,12258.8
936,Employee_936,Operations,97124,2023-12-02 23:16:00,8218.56
937,Employee_937,Sales,93847,2016-02-11 17:39:34,10536.78
938,Employee_938,IT,47432,2024-02-28 18:33:55,12496.35
939,Employee_939,Sales,89089,2016-07-17 08:48:36,11637.92
940,Employee_940,IT,80398,2020-01-12 06:30:13,10241.7
941,Employee_941,HR,28321,2021-01-01 04:43:32,10593.72
942,Employee_942,Operations,106348,2023-04-17 18:47:55,4351.83
943,Employee_943,Operations,62383,2024-05-23 20:59:07,16441.93
944,Employee_944,Marketing,103682,2016-11-12 10:06:32,11293.45
945,Employee_945,Sales,104190,2022-11-10 19:49:21,3490.52
946,Employee_946,IT,77893,2020-03-13 03:55:04,15556.98
947,Employee_947,IT,60820,2024-05-25 05:59:21,18716.44
948,Employee_948,Finance,91262,2015-11-18 08:16:49,18998.83
949,Employee_949,Marketing,28760,2020-07-06 23:09:28,8011.34
950,Employee_950,Support,47190,2019-06-30 04:32:10,3574.82
951,Employee_951,Support,92411,2019-11-06 23:27:52,10849.59
952,Employee_952,Finance,48377,2018-04-05 09:00:28,3139.58
953,Employee_953,Finance,71737,2024-05-07 13:53:14,18745.76
954,Employee_954,Finance,94569,2024-01-18 10:51:19,4488.01
955,Employee_955,Sales,63211,2015-06-28 18:46:26,5802.55
956,Employee_956,Sales,107909,2021-09-22 03:33:10,8726.09
957,Employee_957,HR,28744,2023-04-16 10:50:08,8280.12
958,Employee_958,HR,49995,2019-03-18 13:58:42,16098.59
959,Employee_959,Finance,41977,2015-02-03 21:33:05,9670.02
960,Employee_960,Marketing,59542,2021-11-16 22:38:40,4244.6
961,Employee_961,IT,35651,2019-05-28 21:34:52,6076.99
962,Employee_962,Sales,103931,2015-01-19 15:48:39,10673.15
963,Employee_963,Marketing,41715,2017-11-28 15:46:52,3801.62
964,Employee_964,Operations,69409,2015-06-29 14:11:46,12621.46
965,Employee_965,Sales,49306,2017-12-08 11:34:21,11749.2
966,Employee_966,Sales,44086,2017-04-29 08:59:44,14579.34
967,Employee_967,HR,39376,2024-09-14 01:24:51,18816.39
968,Employee_968,IT,86350,2018-06-23 10:19:04,18332.84
969,Employee_969,IT,96425,2018-01-26 16:30:36,18975.44
970,Employee_970,Support,61636,2017-02-17 09:16:08,5649.6
971,Employee_971,Support,111120,2023-12-29 17:44:47,3499.74
972,Employee_972,Support,76649,2015-04-08 20:26:04,6743.26
973,Employee_973,Support,59610,2023-03-10 14:58:26,18006.62
974,Employee_974,Operations,35058,2022-12-12 19:48:38,19469.02
975,Employee_975,Operations,99637,2022-06-10 19:51:46,17327.17
976,Employee_976,Sales,103033,2021-03-24 02:57:57,3090.34
977,Employee_977,Finance,95194,2020-03-06 01:14:26,19001.13
978,Employee_978,HR,101917,2015-10-13 12:30:00,9043.8
979,Employee_979,HR,89200,2024-10-25 06:02:40,1176.9
980,Employee_980,Support,71619,2022-08-05 02:16:50,9405.48
981,Employee_981,Sales,42154,2020-05-23 13:06:40,1875.31
982,Employee_982,Marketing,44539,2017-07-23 10:25:37,11333.68
983,Employee_983,Finance,85058,2022-08-24 07:37:51,7432.53
984,Employee_984,Sales,87068,2020-07-15 18:22:31,9995.26
985,Employee_985,Finance,102313,2016-04-28 19:25:05,12650.24
986,Employee_986,Finance,55373,2022-09-05 10:14:57,17507.22
987,Employee_987,Finance,58154,2023-04-21 02:05:12,13576.13
988,Employee_988,Sales,31031,2022-07-03 17:10:20,9246.93
989,Employee_989,Support,118533,2022-01-04 01:35:53,16569.13
990,Employee_990,HR,96975,2024-03-03 07:44:05,18206.06
991,Employee_991,HR,47785,2022-02-14 04:00:42,3275.44
992,Employee_992,Support,103928,2021-05-16 21:43:05,11106.73
993,Employee_993,Finance,53669,2018-01-31 23:32:25,6405.73
994,Employee_994,Marketing,119475,2017-06-17 15:17:49,1894.16
995,Employee_995,IT,27282,2019-07-13 13:50:51,13702.39
996,Employee_996,Sales,59624,2016-12-27 05:12:55,17392.64
997,Employee_997,IT,73438,2018-06-12 07:23:31,4095.15
998,Employee_998,Support,114900,2023-06-03 09:09:28,16435.86
999,Employee_999,Marketing,92534,2016-11-20 02:10:22,17214.52
1000,Employee_1000,Sales,56705,2016-09-10 22:58:11,18372.47
1001,Employee_1001,Support,63244,2018-04-26 21:03:58,6040.42
1002,Employee_1002,Finance,99964,2020-12-21 02:44:24,18175.11
1003,Employee_1003,HR,62437,2023-01-02 01:50:36,7092.59
1004,Employee_1004,IT,102872,2021-08-15 16:36:24,11494.42
1005,Employee_1005,Operations,99878,2020-12-04 03:01:45,1959.64
1006,Employee_1006,Operations,97982,2022-11-10 21:56:19,1833.74
1007,Employee_1007,Marketing,75583,2017-03-06 05:59:44,14687.09
1008,Employee_1008,Finance,63392,2017-09-28 01:23:27,9445.12
1009,Employee_1009,IT,32461,2018-12-01 20:17:38,5869.56
1010,Employee_1010,Finance,35516,2022-10-24 14:47:20,4617.86
1011,Employee_1011,IT,104285,2016-07-09 07:52:19,13729.12
1012,Employee_1012,Marketing,42514,2020-02-11 12:16:04,1007.63
1013,Employee_1013,Marketing,61268,2023-10-16 19:37:55,16311.93
1014,Employee_1014,Operations,115486,2022-11-09 04:02:22,2505.74
1015,Employee_1015,Finance,61788,2020-03-05 08:13:05,4638.3
1016,Employee_1016,Sales,100749,2016-06-26 12:54:06,8338.49
1017,Employee_1017,Operations,86049,2022-05-11 15:57:53,10212.32
1018,Employee_1018,Finance,87493,2023-12-29 19:22:04,7744.91
1019,Employee_1019,Operations,61027,2022-09-21 13:56:28,7093.53
1020,Employee_1020,Sales,118547,2017-07-30 18:44:19,19314.4
1021,Employee_1021,HR,67849,2020-01-25 06:38:22,13190.01
1022,Employee_1022,HR,42858,2016-01-30 02:31:04,1445.23
1023,Employee_1023,HR,109162,2015-08-25 05:49:59,9173.34
1024,Employee_1024,HR,104003,2016-11-01 12:44:50,17625.17
1025,Employee_1025,Support,77395,2021-09-12 18:50:23,6727.67
1026,Employee_1026,IT,64758,2024-06-28 22:52:46,2796.57
1027,Employee_1027,Support,79312,2022-10-10 07:25:51,15409.31
1028,Employee_1028,Support,93670,2018-01-17 19:12:08,12514.26
1029,Employee_1029,Support,107279,2016-09-19 19:51:57,11835.94
1030,Employee_1030,HR,40434,2015-11-04 18:46:12,2017.95
1031,Employee_1031,Sales,89047,2015-02-16 04:50:18,3669.48
1032,Employee_1032,Marketing,72775,2018-11-04 00:05:56,12828.44
1033,Employee_1033,Marketing,100769,2016-10-14 11:05:32,4948.65
1034,Employee_1034,IT,91677,2018-05-08 18:23:37,10577.33
1035,Employee_1035,HR,108555,2015-01-03 21:30:31,11352.75
1036,Employee_1036,HR,110920,2020-08-13 04:24:44,6386.64
1037,Employee_1037,HR,70734,2021-10-16 04:54:35,19020.08
1038,Employee_1038,Operations,113503,2019-12-31 15:40:43,17006.82
1039,Employee_1039,Finance,65603,2016-02-04 16:36:07,14725.1
1040,Employee_1040,Operations,101708,2020-06-25 18:34:48,2481.88
1041,Employee_1041,Finance,106926,2016-05-12 09:04:51,3016.47
1042,Employee_1042,HR,93803,2016-08-30 04:42:46,10362.85
1043,Employee_1043,HR,64332,2023-07-09 18:20:49,4053.55
1044,Employee_1044,Operations,116703,2022-07-20 21:34:45,19587.04
1045,Employee_1045,Operations,46312,2019-11-09 19:02:15,4011.88
1046,Employee_1046,Finance,118376,2022-09-19 11:19:23,10261.89
1047,Employee_1047,Marketing,109526,2022-04-26 04:29:51,7918.3
1048,Employee_1048,Finance,69179,2017-10-21 03:49:58,13148.34
1049,Employee_1049,Operations,96442,2023-02-07 22:37:10,3451.69
1050,Employee_1050,Sales,65379,2016-06-27 19:21:00,9176.01
1051,Employee_1051,Operations,42297,2022-04-07 19:26:05,6219.4
1052,Employee_1052,Sales,27011,2019-05-05 07:20:18,17867.28
1053,Employee_1053,IT,69014,2016-07-15 03:21:40,1771.13
1054,Employee_1054,Operations,36738,2017-02-27 08:06:14,18360.82
1055,Employee_1055,IT,119333,2018-08-03 22:02:06,16826.89
1056,Employee_1056,Marketing,72498,2024-01-27 11:17:44,6653.84
1057,Employee_1057,Finance,36120,2018-08-29 12:27:10,15996.52
1058,Employee_1058,Sales,33767,2017-07-11 09:22:51,1593.06
1059,Employee_1059,Finance,47852,2022-05-31 12:31:50,19370.45
1060,Employee_1060,IT,104239,2015-10-12 05:02:08,11005.3
1061,Employee_1061,Sales,25929,2022-10-27 06:06:36,6762.34
1062,Employee_1062,Finance,102487,2021-05-10 21:49:53,7889.08
1063,Employee_1063,Operations,116575,2022-03-28 18:54:49,2261.7
1064,Employee_1064,HR,42438,2015-12-15 22:14:51,19797.64
1065,Employee_1065,IT,73515,2015-08-10 12:08:37,1746.55
1066,Employee_1066,Finance,30744,2023-06-19 11:15:05,13443.24
1067,Employee_1067,IT,108820,2018-01-09 21:55:46,9411.98
1068,Employee_1068,Support,67417,2022-02-21 03:00:33,19029.41
1069,Employee_1069,IT,32069,2017-10-02 01:42:13,5674.0
1070,Employee_1070,Sales,67359,2023-08-11 23:50:43,11109.65
1071,Employee_1071,Support,44799,2016-07-04 05:08:20,10164.77
1072,Employee_1072,Sales,118762,2018-03-03 06:46:45,14354.46
1073,Employee_1073,HR,95188,2019-02-16 11:34:18,2292.19
1074,Employee_1074,Support,114859,2015-12-05 18:15:23,4681.99
1075,Employee_1075,Operations,32597,2017-08-10 12:38:42,5076.73
1076,Employee_1076,IT,72093,2018-03-09 13:51:57,15024.86
1077,Employee_1077,Finance,62226,2021-05-01 04:38:21,4593.64
1078,Employee_1078,Marketing,97127,2019-07-18 16:30:07,11896.34
1079,Employee_1079,IT,116369,2023-06-13 21:28:31,5089.63
1080,Employee_1080,IT,102362,2019-08-30 17:03:19,17370.87
1081,Employee_1081,HR,51417,2021-02-17 20:18:22,18901.52
1082,Employee_1082,Operations,43693,2015-03-05 13:49:12,10851.37
1083,Employee_1083,Marketing,104674,2017-12-29 09:24:06,7693.87
1084,Employee_1084,Support,78161,2017-01-25 06:56:34,5447.1
1085,Employee_1085,Support,27169,2017-06-21 19:20:45,1945.84
1086,Employee_1086,Support,109092,2022-11-13 22:03:28,6101.5
1087,Employee_1087,Sales,47052,2019-06-15 07:52:50,13430.48
1088,Employee_1088,Sales,96849,2017-04-03 15:04:03,11138.72
1089,Employee_1089,Finance,98851,2015-03-25 08:04:22,18936.78
1090,Employee_1090,Marketing,33036,2018-06-25 01:57:49,8529.27
1091,Employee_1091,Support,56778,2020-03-02 12:08:16,14183.4
1092,Employee_1092,Sales,52734,2023-07-01 11:28:24,10297.13
1093,Employee_1093,Finance,48173,2018-11-05 05:18:07,10738.95
1094,Employee_1094,Operations,55403,2017-05-15 17:14:29,6087.71
1095,Employee_1095,Finance,91321,2023-06-29 11:02:10,9644.06
1096,Employee_1096,Sales,96675,2024-02-10 17:39:39,9944.91
1097,Employee_1097,HR,31344,2023-01-03 06:32:19,14426.21
1098,Employee_1098,HR,43800,2015-01-25 06:58:49,18872.16
1099,Employee_1099,Support,50372,2021-04-01 20:54:40,7257.1
1100,Employee_1100,HR,86516,2022-02-21 02:45:18,1801.81
1101,Employee_1101,Support,45538,2021-12-20 10:10:52,10429.61
1102,Employee_1102,Support,88918,2019-10-11 00:25:45,11344.77
1103,Employee_1103,Sales,39973,2016-12-29 07:15:45,4200.37
1104,Employee_1104,HR,96155,2018-03-24 01:21:39,15448.83
1105,Employee_1105,Support,84500,2017-12-14 11:16:40,19713.65
1106,Employee_1106,Marketing,61575,2020-01-05 06:19:49,18969.72
1107,Employee_1107,Operations,67261,2023-11-22 05:11:51,4745.01
1108,Employee_1108,Finance,52716,2024-07-12 21:57:42,17631.9
1109,Employee_1109,Finance,28236,2022-10-31 08:28:12,14385.38
1110,Employee_1110,Sales,40848,2022-04-27 00:52:06,9623.08
1111,Employee_1111,HR,27352,2015-01-29 19:09:04,11271.61
1112,Employee_1112,HR,26932,2021-01-13 23:56:29,17142.4
1113,Employee_1113,Support,101449,2017-10-27 05:56:39,10122.56
1114,Employee_1114,IT,33556,2016-06-09 10:59:37,8090.94
1115,Employee_1115,Support,111836,2022-08-18 02:52:45,10371.7
1116,Employee_1116,Operations,30498,2023-06-13 05:17:21,12003.47
1117,Employee_1117,Marketing,101118,2023-09-01 18:53:15,4592.48
1118,Employee_1118,Finance,75098,2022-02-17 14:53:54,18117.25
1119,Employee_1119,Support,89386,2022-02-04 06:06:02,13809.55
1120,Employee_1120,IT,34569,2015-09-13 11:49:16,13032.11
1121,Employee_1121,IT,81882,2016-09-03 10:30:37,2890.43
1122,Employee_1122,Support,95393,2024-08-01 01:49:38,12479.3
1123,Employee_1123,Sales,25340,2022-11-05 22:14:13,3298.25
1124,Employee_1124,Finance,68949,2020-01-29 21:01:43,2495.26
1125,Employee_1125,Sales,107302,2015-04-01 17:29:01,11018.91
1126,Employee_1126,Marketing,87443,2024-05-01 20:08:26,8652.93
1127,Employee_1127,IT,116668,2023-06-07 08:43:51,12187.4
1128,Employee_1128,IT,99027,2024-08-17 23:41:07,2695.22
1129,Employee_1129,Operations,25138,2020-05-14 14:49:19,9188.68
1130,Employee_1130,Marketing,25358,2023-07-25 17:56:47,4320.95
1131,Employee_1131,IT,100250,2019-07-10 03:34:45,19754.9
1132,Employee_1132,Marketing,110376,2022-03-31 19:38:46,11661.85
1133,Employee_1133,Finance,55654,2015-11-29 09:46:48,14061.3
1134,Employee_1134,HR,50879,2022-03-05 21:16:39,7182.95
1135,Employee_1135,IT,106532,2017-12-21 12:49:57,2800.04
1136,Employee_1136,Operations,80778,2015-04-26 01:34:59,19541.55
1137,Employee_1137,Finance,62772,2016-10-25 15:51:30,6438.92
1138,Employee_1138,Support,83478,2020-12-20 05:11:17,9052.36
1139,Employee_1139,Marketing,89353,2022-10-11 17:25:00,13347.41
1140,Employee_1140,Support,51762,2022-04-20 04:47:35,1469.25
1141,Employee_1141,Sales,38283,2016-02-22 10:10:51,16394.92
1142,Employee_1142,Finance,88922,2024-06-18 14:31:50,11194.99
1143,Employee_1143,Support,64420,2020-11-21 09:21:44,6286.13
1144,Employee_1144,IT,80568,2024-08-08 03:58:50,2170.55
1145,Employee_1145,Marketing,110090,2022-01-11 06:26:49,4087.47
1146,Employee_1146,HR,45219,2021-08-28 07:27:48,18005.64
1147,Employee_1147,Finance,82169,2016-07-03 03:59:28,14034.46
1148,Employee_1148,IT,99965,2023-09-27 04:33:53,5748.13
1149,Employee_1149,Operations,71840,2018-08-24 21:27:26,2246.41
1150,Employee_1150,Sales,69695,2016-07-06 11:05:12,14121.69
1151,Employee_1151,Marketing,109754,2022-11-16 22:31:22,11875.75
1152,Employee_1152,Finance,102988,2020-11-10 16:11:27,8685.87
1153,Employee_1153,Finance,83342,2022-10-28 18:57:06,7908.62
1154,Employee_1154,HR,43951,2023-01-05 05:48:30,5119.47
1155,Employee_1155,HR,26307,2018-09-15 07:10:26,13722.61
1156,Employee_1156,Operations,105388,2021-04-06 07:37:34,19442.69
1157,Employee_1157,Sales,115768,2024-10-20 08:10:36,4338.59
1158,Employee_1158,Operations,60428,2021-06-03 22:10:04,12345.22
1159,Employee_1159,IT,117021,2017-04-24 18:56:30,9059.52
1160,Employee_1160,IT,100774,2015-08-01 17:42:40,9487.09
1161,Employee_1161,Operations,63975,2022-05-20 09:03:55,5828.8
1162,Employee_1162,Sales,26140,2016-12-09 05:09:07,16677.56
1163,Employee_1163,Operations,49842,2019-06-18 09:43:13,10219.86
1164,Employee_1164,Sales,51421,2022-08-30 17:42:13,11324.71
1165,Employee_1165,Sales,26708,2016-07-19 17:18:05,6790.46
1166,Employee_1166,Support,28630,2021-06-04 03:51:42,4454.36
1167,Employee_1167,Marketing,44595,2024-08-26 06:01:50,2632.3
1168,Employee_1168,Sales,101021,2022-05-16 10:27:26,14568.26
1169,Employee_1169,HR,53308,2015-11-13 22:50:11,4728.45
1170,Employee_1170,Sales,69789,2017-10-19 00:08:39,14111.43
1171,Employee_1171,Sales,80690,2024-07-21 00:54:38,8417.15
1172,Employee_1172,Sales,51086,2015-08-19 01:49:49,8899.72
1173,Employee_1173,Support,41859,2024-02-16 11:34:06,9914.37
1174,Employee_1174,Support,32684,2021-07-27 15:16:56,7986.46
1175,Employee_1175,IT,116088,2015-12-29 06:51:13,2911.78
1176,Employee_1176,Support,26207,2018-06-21 21:00:07,6883.0
1177,Employee_1177,HR,71099,2017-06-19 20:09:03,13610.95
1178,Employee_1178,HR,92496,2016-12-09 13:46:07,13649.9
1179,Employee_1179,Support,91093,2016-06-16 15:50:53,6438.26
1180,Employee_1180,Operations,54689,2019-12-21 03:45:55,9741.95
1181,Employee_1181,Marketing,73651,2021-01-09 01:03:44,4675.5
1182,Employee_1182,Support,38893,2022-08-23 19:53:05,4997.07
1183,Employee_1183,Sales,91418,2015-10-08 07:42:06,1437.89
1184,Employee_1184,Finance,85011,2018-10-02 04:42:53,18038.18
1185,Employee_1185,Marketing,63635,2021-05-05 07:38:04,5003.43
1186,Employee_1186,Marketing,81115,2017-10-18 05:45:05,5323.14
1187,Employee_1187,HR,103405,2020-10-11 16:26:57,6312.43
1188,Employee_1188,Marketing,97702,2023-12-09 05:15:33,3420.75
1189,Employee_1189,Support,103518,2015-09-02 07:23:08,13145.99
1190,Employee_1190,Sales,97805,2019-07-12 18:14:14,2427.72
1191,Employee_1191,Sales,83954,2015-10-02 10:34:06,3549.85
1192,Employee_1192,IT,53064,2016-01-21 15:27:56,13250.38
1193,Employee_1193,Sales,104063,2020-07-24 05:28:56,7453.55
1194,Employee_1194,Sales,27454,2016-10-26 16:56:05,14451.01
1195,Employee_1195,HR,45878,2023-08-05 04:54:37,11591.07
1196,Employee_1196,Sales,76098,2017-12-17 10:47:54,5864.4
1197,Employee_1197,IT,87154,2024-12-25 22:44:32,13365.73
1198,Employee_1198,Finance,37991,2020-03-11 06:14:37,3209.2
1199,Employee_1199,Support,93344,2019-02-03 09:54:37,11191.8
1200,Employee_1200,HR,61593,2020-06-18 15:38:04,9305.81
1201,Employee_1201,Finance,61304,2021-06-03 22:31:48,6089.6
1202,Employee_1202,HR,55386,2019-11-11 02:47:24,12476.09
1203,Employee_1203,Operations,80220,2019-10-10 00:53:08,17555.34
1204,Employee_1204,Marketing,94338,2024-03-15 13:50:13,19979.19
1205,Employee_1205,Operations,119289,2024-08-16 03:27:30,12547.49
1206,Employee_1206,Sales,46083,2017-09-24 00:27:16,8689.41
1207,Employee_1207,Finance,43354,2024-07-24 07:28:15,5278.93
1208,Employee_1208,Sales,47190,2018-03-26 11:24:41,5884.83
1209,Employee_1209,Marketing,31142,2021-08-10 06:19:43,10109.64
1210,Employee_1210,HR,53398,2020-12-25 17:59:12,7978.28
1211,Employee_1211,Marketing,76971,2016-09-06 12:08:10,18362.48
1212,Employee_1212,IT,66862,2018-08-28 17:07:27,7997.61
1213,Employee_1213,Marketing,78410,2015-11-27 10:26:01,8095.45
1214,Employee_1214,IT,44503,2021-04-08 19:22:30,8287.16
1215,Employee_1215,Marketing,73456,2015-04-16 02:29:21,16895.78
1216,Employee_1216,Support,107035,2022-08-07 00:42:43,13364.98
1217,Employee_1217,IT,33016,2016-10-02 00:09:56,12669.21
1218,Employee_1218,Finance,27384,2019-11-15 13:18:30,7348.72
1219,Employee_1219,Sales,87320,2024-08-23 04:45:21,16540.18
1220,Employee_1220,Sales,40072,2023-05-19 17:56:32,1728.91
1221,Employee_1221,Operations,105018,2023-03-15 15:41:56,17545.15
1222,Employee_1222,Sales,65510,2016-04-22 09:09:24,10742.25
1223,Employee_1223,HR,73933,2021-03-21 07:58:11,8566.75
1224,Employee_1224,Support,46826,2015-03-23 17:05:03,10446.18
1225,Employee_1225,Marketing,93026,2015-03-12 08:07:14,13680.9
1226,Employee_1226,Operations,50518,2022-06-13 18:39:36,1242.54
1227,Employee_1227,HR,49045,2024-08-18 13:44:04,17559.49
1228,Employee_1228,HR,75876,2020-12-12 02:19:48,9488.05
1229,Employee_1229,IT,117446,2015-01-12 06:51:52,7516.36
1230,Employee_1230,Sales,115102,2022-04-29 13:51:38,3626.67
1231,Employee_1231,Finance,76919,2020-06-11 11:41:23,9349.84
1232,Employee_1232,Finance,52103,2016-10-07 04:57:57,10430.13
1233,Employee_1233,Operations,61188,2019-04-10 13:17:09,8669.29
1234,Employee_1234,Support,30845,2024-10-30 11:29:37,13894.54
1235,Employee_1235,Finance,111698,2020-10-29 07:48:06,8997.03
1236,Employee_1236,Marketing,61674,2015-05-22 14:35:08,19266.93
1237,Employee_1237,Finance,44337,2024-03-14 15:36:13,12386.27
1238,Employee_1238,Operations,47313,2015-03-01 06:40:32,16342.08
1239,Employee_1239,Finance,51943,2022-04-28 19:23:44,3077.76
1240,Employee_1240,Marketing,102949,2022-07-23 16:48:32,8548.53
1241,Employee_1241,IT,25276,2022-11-08 10:08:03,7400.11
1242,Employee_1242,Support,76151,2016-09-08 01:12:35,11820.17
1243,Employee_1243,Operations,42611,2024-12-08 00:40:58,17361.16
1244,Employee_1244,IT,36944,2019-11-05 04:47:31,2488.43
1245,Employee_1245,IT,77887,2020-10-30 15:09:47,2378.92
1246,Employee_1246,IT,106442,2022-04-29 22:19:02,17156.04
1247,Employee_1247,HR,74847,2015-01-13 23:08:33,5044.15
1248,Employee_1248,Support,83653,2023-10-30 23:16:57,13706.31
1249,Employee_1249,Sales,111072,2018-05-03 05:36:23,11314.68
1250,Employee_1250,Support,81622,2020-04-20 14:31:19,16824.98
1251,Employee_1251,HR,52810,2017-04-15 16:10:52,3376.69
1252,Employee_1252,Sales,102842,2022-02-17 21:45:53,3465.88
1253,Employee_1253,Support,35503,2024-06-01 03:00:52,11579.55
1254,Employee_1254,IT,109761,2023-05-16 20:59:22,18981.19
1255,Employee_1255,Operations,61976,2021-11-19 16:21:58,8884.96
1256,Employee_1256,Sales,36590,2023-11-09 18:02:36,7211.9
1257,Employee_1257,Marketing,35886,2016-03-18 03:02:01,12527.1
1258,Employee_1258,Marketing,37866,2015-05-02 21:29:52,18678.52
1259,Employee_1259,Finance,91624,2018-02-26 10:59:29,16901.63
1260,Employee_1260,Sales,93899,2021-05-04 21:20:53,19914.19
1261,Employee_1261,Operations,57792,2016-05-07 15:55:30,1428.8
1262,Employee_1262,HR,34764,2019-04-26 22:24:29,3144.3
1263,Employee_1263,IT,111156,2018-10-26 04:32:57,12579.89
